Nodes_16,Input_2000,ScatteringOrder_l0,DRAMPowerPerNode,ProcessorPowerPerNode,Ranks,Nesting_DGZ,Nesting_DZG,Nesting_GDZ,Nesting_GZD,Nesting_ZDG,Nesting_ZGD,Layout_0,Dset,Gset,Method_sweep,OMP,PKG_LIMIT,DRAM_LIMIT,AvgInst,AvgIpc,AvgArithFpu,AvgFreq,AvgTemp,ProcessorPower,DRAMPower,ExecTime,Input_12000,ScatteringOrder_l9,Nodes_64,Energy
1,1,1,30.0186375,91.91840625,32,1,0,0,0,0,0,1,16,32,1,4,50,0,1.60E+11,4.6247,618982998.1,2.2386,34.0978,1470.6945,480.2982,14.4306,0,0,0,28153.99526
1,1,1,30.5202125,102.0483063,32,1,0,0,0,0,0,1,16,32,1,4,55,0,1.58E+11,5.1315,618634957.7,2.48,33.4577,1632.7729,488.3234,12.8248,0,0,0,27202.63583
1,1,1,30.64125625,110.5335313,32,1,0,0,0,0,0,1,16,32,1,4,60,0,1.53E+11,5.4961,618460282.5,2.644,36.1043,1768.5365,490.2601,11.6128,0,0,0,26230.95316
1,1,1,30.96983125,118.0489438,32,1,0,0,0,0,0,1,16,32,1,4,65,0,1.49E+11,5.7427,618021433.2,2.7608,36.392,1888.7831,495.5173,10.8115,0,0,0,25777.86377
1,1,1,30.952325,119.3208313,32,1,0,0,0,0,0,1,16,32,1,4,70,0,1.45E+11,5.7249,617718761.1,2.7948,36.8057,1909.1333,495.2372,10.6114,0,0,0,25513.73712
1,1,1,30.814275,120.93615,32,1,0,0,0,0,0,1,16,32,1,4,75,0,1.45E+11,5.7246,617905677.6,2.7996,38.386,1934.9784,493.0284,10.6113,0,0,0,25764.30856
1,1,1,31.01836875,120.9167313,32,1,0,0,0,0,0,1,16,32,1,4,80,0,1.45E+11,5.835,617959123.4,2.801,38.0268,1934.6677,496.2939,10.4113,0,0,0,25309.47051
1,1,1,31.02015625,121.1145188,32,1,0,0,0,0,0,1,16,32,1,4,85,0,1.48E+11,5.8075,617895855.7,2.8008,37.8223,1937.8323,496.3225,10.6117,0,0,0,25830.52049
1,1,1,30.98645625,120.8816125,32,1,0,0,0,0,0,1,16,32,1,4,90,0,1.45E+11,5.8338,617901899.1,2.8033,39.1141,1934.1058,495.7833,10.411,0,0,0,25297.57542
1,1,1,30.893275,121.6937313,32,1,0,0,0,0,0,1,16,32,1,4,95,0,1.48E+11,5.8235,617954977.2,2.8008,39.3655,1947.0997,494.2924,10.6114,0,0,0,25906.58813
1,1,1,30.8844125,121.4919938,32,1,0,0,0,0,0,1,16,32,1,4,100,0,1.48E+11,5.8089,618034282.8,2.8003,38.645,1943.8719,494.1506,10.6115,0,0,0,25871.07576
1,1,1,30.0811875,89.95105,32,1,0,0,0,0,0,1,32,1,1,4,50,0,1.35E+11,4.0117,625747024.1,2.2119,33.5723,1439.2168,481.299,14.2342,0,0,0,27337.006
1,1,1,30.68239375,99.07190625,32,1,0,0,0,0,0,1,32,1,1,4,55,0,1.30E+11,4.4244,624051829.3,2.39,33.0584,1585.1505,490.9183,12.2352,0,0,0,25401.11698
1,1,1,30.7208375,106.568075,32,1,0,0,0,0,0,1,32,1,1,4,60,0,1.27E+11,4.7166,622220806,2.5447,35.6206,1705.0892,491.5334,11.2237,0,0,0,24654.23308
1,1,1,31.0668125,115.4076375,32,1,0,0,0,0,0,1,32,1,1,4,65,0,1.23E+11,5.0846,620871336.7,2.7388,35.6865,1846.5222,497.069,10.212,0,0,0,23932.75333
1,1,1,31.221775,118.132375,32,1,0,0,0,0,0,1,32,1,1,4,70,0,1.22E+11,5.2012,621508329.3,2.7885,36.7569,1890.118,499.5484,9.8115,0,0,0,23446.21188
1,1,1,31.217575,119.4536625,32,1,0,0,0,0,0,1,32,1,1,4,75,0,1.22E+11,5.2939,621014766.6,2.7991,38.3667,1911.2586,499.4812,9.6122,0,0,0,23172.51311
1,1,1,31.20755,119.1971875,32,1,0,0,0,0,0,1,32,1,1,4,80,0,1.20E+11,5.2209,620665806.7,2.8009,37.994,1907.155,499.3208,9.6109,0,0,0,23128.39827
1,1,1,31.2513125,119.7529188,32,1,0,0,0,0,0,1,32,1,1,4,85,0,1.20E+11,5.212,620481541.1,2.8006,37.8469,1916.0467,500.021,9.6118,0,0,0,23222.75952
1,1,1,31.13943125,119.8649313,32,1,0,0,0,0,0,1,32,1,1,4,90,0,1.24E+11,5.2886,621888786.1,2.8006,39.0938,1917.8389,498.2309,9.8113,0,0,0,23704.78563
1,1,1,31.1404375,119.9668875,32,1,0,0,0,0,0,1,32,1,1,4,95,0,1.21E+11,5.2778,620851290.7,2.8008,39.3383,1919.4702,498.247,9.6111,0,0,0,23236.92178
1,1,1,31.19208125,119.8567063,32,1,0,0,0,0,0,1,32,1,1,4,100,0,1.22E+11,5.3023,621195626.8,2.8014,38.8412,1917.7073,499.0733,9.611,0,0,0,23227.67835
1,1,1,30.28760625,90.2017,32,1,0,0,0,0,0,1,32,2,1,4,50,0,1.38E+11,4.1658,622105010.2,2.2005,33.8324,1443.2272,484.6017,13.8439,0,0,0,26688.67051
1,1,1,30.8311625,99.63769375,32,1,0,0,0,0,0,1,32,2,1,4,55,0,1.34E+11,4.6441,620245006.3,2.4202,33.0966,1594.2031,493.2986,12.0319,0,0,0,25116.6117
1,1,1,30.95415,107.7270313,32,1,0,0,0,0,0,1,32,2,1,4,60,0,1.31E+11,4.9542,619600579.1,2.583,35.5212,1723.6325,495.2664,11.0147,0,0,0,24440.50571
1,1,1,31.2089375,116.4855125,32,1,0,0,0,0,0,1,32,2,1,4,65,0,1.28E+11,5.2447,618954318.1,2.745,35.8795,1863.7682,499.343,10.212,0,0,0,24132.09157
1,1,1,31.2683875,118.4159125,32,1,0,0,0,0,0,1,32,2,1,4,70,0,1.28E+11,5.3219,618856521.9,2.7908,36.5153,1894.6546,500.2942,10.0113,0,0,0,23976.55092
1,1,1,31.353375,120.0282813,32,1,0,0,0,0,0,1,32,2,1,4,75,0,1.25E+11,5.4512,618139500.8,2.7984,38.3265,1920.4525,501.654,9.6111,0,0,0,23279.10778
1,1,1,31.398575,120.5413813,32,1,0,0,0,0,0,1,32,2,1,4,80,0,1.25E+11,5.431,618448692.4,2.8002,37.9649,1928.6621,502.3772,9.6111,0,0,0,23364.96182
1,1,1,31.46995,119.900925,32,1,0,0,0,0,0,1,32,2,1,4,85,0,1.25E+11,5.4147,618412488.2,2.8004,37.6317,1918.4148,503.5192,9.6112,0,0,0,23277.69206
1,1,1,31.25068125,119.6823938,32,1,0,0,0,0,0,1,32,2,1,4,90,0,1.26E+11,5.3554,618570500.3,2.8008,38.8909,1914.9183,500.0109,9.8111,0,0,0,23693.11187
1,1,1,31.24053125,120.6088875,32,1,0,0,0,0,0,1,32,2,1,4,95,0,1.28E+11,5.4389,618871652.1,2.8004,39.2994,1929.7422,499.8485,9.8113,0,0,0,23837.44323
1,1,1,31.23755,119.612425,32,1,0,0,0,0,0,1,32,2,1,4,100,0,1.26E+11,5.3719,618297603.6,2.8009,38.2032,1913.7988,499.8008,9.8114,0,0,0,23680.79112
1,1,1,30.4159,90.289425,32,1,0,0,0,0,0,1,32,4,1,4,50,0,1.35E+11,4.2795,617618056.4,2.1953,33.7402,1444.6308,486.6544,13.0481,0,0,0,25199.60242
1,1,1,31.04525625,99.857225,32,1,0,0,0,0,0,1,32,4,1,4,55,0,1.31E+11,4.8476,616721047.9,2.4541,33.148,1597.7156,496.7241,11.4194,0,0,0,23917.24471
1,1,1,30.9040625,107.3635688,32,1,0,0,0,0,0,1,32,4,1,4,60,0,1.32E+11,5.0616,616977206.6,2.6059,35.6838,1717.8171,494.465,10.8185,0,0,0,23933.5739
1,1,1,31.4333,116.5300625,32,1,0,0,0,0,0,1,32,4,1,4,65,0,1.25E+11,5.4156,616067443.1,2.7456,36.0619,1864.481,502.9328,9.6118,0,0,0,22755.10796
1,1,1,31.42028125,119.375,32,1,0,0,0,0,0,1,32,4,1,4,70,0,1.27E+11,5.5285,616132488.4,2.7908,36.6601,1910,502.7245,9.6112,0,0,0,23189.17771
1,1,1,31.2776625,120.172175,32,1,0,0,0,0,0,1,32,4,1,4,75,0,1.26E+11,5.4947,615870048.8,2.7979,38.375,1922.7548,500.4426,9.6109,0,0,0,23289.10789
1,1,1,31.2787125,120.4526188,32,1,0,0,0,0,0,1,32,4,1,4,80,0,1.25E+11,5.4546,616090991.8,2.8012,37.9112,1927.2419,500.4594,9.6109,0,0,0,23332.39442
1,1,1,31.38570625,120.2620188,32,1,0,0,0,0,0,1,32,4,1,4,85,0,1.26E+11,5.484,615915274.2,2.8007,37.8297,1924.1923,502.1713,9.6113,0,0,0,23320.50847
1,1,1,31.26803125,120.4676688,32,1,0,0,0,0,0,1,32,4,1,4,90,0,1.26E+11,5.4604,616300458.1,2.8007,39.0252,1927.4827,500.2885,9.6109,0,0,0,23333.06623
1,1,1,31.3312625,120.9354125,32,1,0,0,0,0,0,1,32,4,1,4,95,0,1.25E+11,5.555,615829667.2,2.8017,39.4857,1934.9666,501.3002,9.4109,0,0,0,22927.46323
1,1,1,31.28709375,120.5006938,32,1,0,0,0,0,0,1,32,4,1,4,100,0,1.27E+11,5.5406,616161791.6,2.8015,38.9649,1928.0111,500.5935,9.6109,0,0,0,23341.07595
1,1,1,30.1203375,91.1334375,32,1,0,0,0,0,0,1,32,8,1,4,50,0,1.64E+11,4.4219,617956998.2,2.2209,33.9662,1458.135,481.9254,15.4349,0,0,0,29944.63827
1,1,1,30.520225,100.5663688,32,1,0,0,0,0,0,1,32,8,1,4,55,0,1.63E+11,4.8496,617758660.4,2.4538,33.2513,1609.0619,488.3236,14.0291,0,0,0,29424.43092
1,1,1,30.62233125,108.7978625,32,1,0,0,0,0,0,1,32,8,1,4,60,0,1.58E+11,5.2242,616825619.7,2.6066,36.0595,1740.7658,489.9573,12.6196,0,0,0,28150.83323
1,1,1,30.99154375,117.2086063,32,1,0,0,0,0,0,1,32,8,1,4,65,0,1.53E+11,5.4892,616851632.2,2.7469,36.2775,1875.3377,495.8647,11.6129,0,0,0,27536.53635
1,1,1,31.0529875,119.4094563,32,1,0,0,0,0,0,1,32,8,1,4,70,0,1.50E+11,5.5924,616146534.5,2.7917,36.8967,1910.5513,496.8478,11.2126,0,0,0,26993.20315
1,1,1,30.88575,120.7020938,32,1,0,0,0,0,0,1,32,8,1,4,75,0,1.50E+11,5.6032,616279310.3,2.799,38.5968,1931.2335,494.172,11.2127,0,0,0,27195.34425
1,1,1,30.868625,120.5122875,32,1,0,0,0,0,0,1,32,8,1,4,80,0,1.56E+11,5.6102,616895589.6,2.8014,38.0524,1928.1966,493.898,11.6132,0,0,0,28128.26901
1,1,1,31.0081125,120.7348188,32,1,0,0,0,0,0,1,32,8,1,4,85,0,1.53E+11,5.5946,616975779.8,2.8002,38.0361,1931.7571,496.1298,11.413,0,0,0,27709.47319
1,1,1,30.9237625,120.3783375,32,1,0,0,0,0,0,1,32,8,1,4,90,0,1.50E+11,5.6015,616285533.9,2.8008,39.2996,1926.0534,494.7802,11.2126,0,0,0,27143.83882
1,1,1,30.87311875,120.9509625,32,1,0,0,0,0,0,1,32,8,1,4,95,0,1.49E+11,5.5358,616224847.9,2.8008,39.554,1935.2154,493.9699,11.2126,0,0,0,27237.48309
1,1,1,30.9671,120.495425,32,1,0,0,0,0,0,1,32,8,1,4,100,0,1.50E+11,5.6036,616535211.2,2.8008,38.8931,1927.9268,495.4736,11.2128,0,0,0,27173.10401
1,1,1,29.7549625,92.01005625,32,1,0,0,0,0,0,1,32,16,1,4,50,0,2.07E+11,4.5362,620534503.8,2.2405,34.1193,1472.1609,476.0794,19.0418,0,0,0,37098.00214
1,1,1,30.2194125,110.2987188,32,1,0,0,0,0,0,1,32,16,1,4,60,0,1.95E+11,5.3614,619518916.3,2.6247,36.3716,1764.7795,483.5106,15.2334,0,0,0,34249.10241
1,1,1,30.48710625,118.0924625,32,1,0,0,0,0,0,1,32,16,1,4,65,0,1.90E+11,5.6538,619232307.6,2.7587,36.557,1889.4794,487.7937,14.0153,0,0,0,33318.19568
1,1,1,30.5002875,120.292925,32,1,0,0,0,0,0,1,32,16,1,4,70,0,1.89E+11,5.7091,619145479.6,2.7949,37.2683,1924.6868,488.0046,13.8152,0,0,0,33331.81423
1,1,1,30.42808125,121.4452438,32,1,0,0,0,0,0,1,32,16,1,4,75,0,1.90E+11,5.7422,619400309.1,2.8002,38.8167,1943.1239,486.8493,13.8151,0,0,0,33570.32276
1,1,1,30.49251875,121.3382,32,1,0,0,0,0,0,1,32,16,1,4,80,0,1.88E+11,5.7535,619044235.4,2.8007,38.4185,1941.4112,487.8803,13.6149,0,0,0,33074.56084
1,1,1,30.5489,120.9281875,32,1,0,0,0,0,0,1,32,16,1,4,85,0,1.86E+11,5.7206,619100016.5,2.8007,38.2618,1934.851,488.7824,13.6151,0,0,0,32998.0111
1,1,1,30.50063125,121.3896188,32,1,0,0,0,0,0,1,32,16,1,4,90,0,1.84E+11,5.7402,618770428,2.8022,39.472,1942.2339,488.0101,13.4143,0,0,0,32600.02209
1,1,1,30.3886375,121.1926,32,1,0,0,0,0,0,1,32,16,1,4,95,0,1.93E+11,5.7536,619762460.3,2.8015,39.6772,1939.0816,486.2182,14.0154,0,0,0,33991.54682
1,1,1,30.451,120.7826313,32,1,0,0,0,0,0,1,32,16,1,4,100,0,1.90E+11,5.7381,619425403.6,2.8002,39.3228,1932.5221,487.216,13.8161,0,0,0,33431.34356
1,1,1,29.37856875,93.59155625,32,1,0,0,0,0,0,1,32,32,1,4,50,0,2.74E+11,4.6803,627259509.5,2.2973,34.3069,1497.4649,470.0571,24.4364,0,0,0,48079.1546
1,1,1,29.63861875,102.8797,32,1,0,0,0,0,0,1,32,32,1,4,55,0,2.75E+11,5.0759,627179618.8,2.4996,33.8261,1646.0752,474.2179,22.6258,0,0,0,47973.32762
1,1,1,29.7194375,111.0581813,32,1,0,0,0,0,0,1,32,32,1,4,60,0,2.67E+11,5.4562,626863656.8,2.6543,36.7435,1776.9309,475.511,20.4219,0,0,0,45999.14324
1,1,1,29.906825,118.4703438,32,1,0,0,0,0,0,1,32,32,1,4,65,0,2.58E+11,5.6747,626383312.2,2.7708,36.9487,1895.5255,478.5092,19.0197,0,0,0,45153.42778
1,1,1,29.922825,120.6681,32,1,0,0,0,0,0,1,32,32,1,4,70,0,2.57E+11,5.7585,626573752.8,2.7965,37.4087,1930.6896,478.7652,18.6193,0,0,0,44862.36176
1,1,1,29.8933625,121.1695188,32,1,0,0,0,0,0,1,32,32,1,4,75,0,2.55E+11,5.7829,626506024.3,2.8009,39.0225,1938.7123,478.2938,18.4196,0,0,0,44520.28556
1,1,1,29.92425625,120.7050313,32,1,0,0,0,0,0,1,32,32,1,4,80,0,2.55E+11,5.7818,626050304.4,2.8016,38.6136,1931.2805,478.7881,18.4196,0,0,0,44392.49958
1,1,1,29.97000625,120.92455,32,1,0,0,0,0,0,1,32,32,1,4,85,0,2.55E+11,5.7759,626197382.4,2.8009,38.5321,1934.7928,479.5201,18.4189,0,0,0,44468.98787
1,1,1,29.87240625,121.2466125,32,1,0,0,0,0,0,1,32,32,1,4,90,0,2.58E+11,5.7845,626393273.9,2.8011,39.6903,1939.9458,477.9585,18.6189,0,0,0,45018.71837
1,1,1,29.869425,120.8782813,32,1,0,0,0,0,0,1,32,32,1,4,95,0,2.58E+11,5.795,626548553.8,2.8016,39.9709,1934.0525,477.9108,18.6192,0,0,0,44908.82708
1,1,1,29.8412625,121.046575,32,1,0,0,0,0,0,1,32,32,1,4,100,0,2.60E+11,5.7658,626574234.9,2.8009,39.5628,1936.7452,477.4602,18.8203,0,0,0,45436.06989
1,1,1,31.0353,86.2844875,32,1,0,0,0,0,0,1,8,1,1,8,50,0,1.14E+11,5.2737,625803099,1.6552,31.9964,1380.5518,496.5648,9.0544,0,0,0,16996.16454
1,1,1,31.37805625,93.268175,32,1,0,0,0,0,0,1,8,1,1,8,55,0,1.23E+11,5.8724,627509509.1,1.8656,30.7185,1492.2908,502.0489,8.6432,0,0,0,17237.4769
1,1,1,31.80283125,101.7565688,32,1,0,0,0,0,0,1,8,1,1,8,60,0,1.20E+11,6.7281,625570434.9,2.069,33.0926,1628.1051,508.8453,7.6174,0,0,0,16278.00598
1,1,1,32.97739375,110.5916313,32,1,0,0,0,0,0,1,8,1,1,8,65,0,1.06E+11,7.6337,621437185.9,2.2557,33.3232,1769.4661,527.6383,5.8152,0,0,0,13358.12151
1,1,1,33.70045,118.9594188,32,1,0,0,0,0,0,1,8,1,1,8,70,0,98088063724,8.2221,619447135.6,2.4308,34.7821,1903.3507,539.2072,5.0071,0,0,0,12230.13166
1,1,1,34.05330625,128.2598375,32,1,0,0,0,0,0,1,8,1,1,8,75,0,97576007740,8.8461,619729499,2.608,37.0586,2052.1574,544.8529,4.6062,0,0,0,11962.34884
1,1,1,34.404175,136.144575,32,1,0,0,0,0,0,1,8,1,1,8,80,0,99694566314,9.4513,619680672.6,2.7295,37.0343,2178.3132,550.4668,4.4057,0,0,0,12022.18605
1,1,1,34.6405,138.314875,32,1,0,0,0,0,0,1,8,1,1,8,85,0,96092235385,9.5435,618857738.5,2.7767,37.3622,2213.038,554.248,4.2055,0,0,0,11637.82127
1,1,1,34.5436,139.7689938,32,1,0,0,0,0,0,1,8,1,1,8,90,0,97575111647,9.6906,618889520.5,2.7895,38.9712,2236.3039,552.6976,4.206,0,0,0,11730.54031
1,1,1,34.521875,139.95425,32,1,0,0,0,0,0,1,8,1,1,8,95,0,97299856393,9.6634,619264870.8,2.7973,38.8981,2239.268,552.35,4.2059,0,0,0,11741.26615
1,1,1,34.64450625,140.3163688,32,1,0,0,0,0,0,1,8,1,1,8,100,0,98846927783,9.7896,619067584.4,2.8,31.4308,2245.0619,554.3121,4.2052,0,0,0,11771.92754
1,1,1,31.7078125,86.29241875,32,1,0,0,0,0,0,1,8,2,1,8,50,0,1.02E+11,5.7262,617831743.6,1.6385,31.7125,1380.6787,507.325,7.4429,0,0,0,14052.22274
1,1,1,32.62889375,93.60320625,32,1,0,0,0,0,0,1,8,2,1,8,55,0,1.01E+11,6.5827,616911970.8,1.8204,30.0909,1497.6513,522.0623,6.4299,0,0,0,12986.55648
1,1,1,32.65915625,101.9988188,32,1,0,0,0,0,0,1,8,2,1,8,60,0,1.03E+11,7.1666,617083015.2,2.0506,32.4753,1631.9811,522.5465,6.0219,0,0,0,12974.34975
1,1,1,33.720125,110.6633,32,1,0,0,0,0,0,1,8,2,1,8,65,0,96678733018,8.0404,615959727.4,2.2307,32.4465,1770.6128,539.522,5.0219,0,0,0,11601.26595
1,1,1,34.41530625,119.4414938,32,1,0,0,0,0,0,1,8,2,1,8,70,0,91560132817,8.6788,614615533.2,2.4053,34.1196,1911.0639,550.6449,4.4065,0,0,0,10847.51983
1,1,1,34.75065,128.6420875,32,1,0,0,0,0,0,1,8,2,1,8,75,0,90476105527,9.3223,614701551.4,2.5927,36.1817,2058.2734,556.0104,4.0055,0,0,0,10471.51376
1,1,1,35.2798,136.3441063,32,1,0,0,0,0,0,1,8,2,1,8,80,0,89845116666,9.862,614568544,2.7185,36.127,2181.5057,564.4768,3.8051,0,0,0,10448.73801
1,1,1,35.63718125,138.4094875,32,1,0,0,0,0,0,1,8,2,1,8,85,0,86475647229,10.0199,614141102.3,2.7769,36.0798,2214.5518,570.1949,3.6047,0,0,0,10038.17643
1,1,1,35.53504375,140.5391813,32,1,0,0,0,0,0,1,8,2,1,8,90,0,86837372466,10.0619,614143946.8,2.7897,37.6456,2248.6269,568.5607,3.6047,0,0,0,10155.11614
1,1,1,34.977575,138.7225188,32,1,0,0,0,0,0,1,8,2,1,8,95,0,87684421910,9.6579,614355730.2,2.7981,37.6574,2219.5603,559.6412,3.8048,0,0,0,10574.30587
1,1,1,35.5977625,140.2571875,32,1,0,0,0,0,0,1,8,2,1,8,100,0,87036293150,10.085,614257642.8,2.8001,34.1916,2244.115,569.5642,3.6046,0,0,0,10142.18804
1,1,1,32.31688125,87.75555,32,1,0,0,0,0,0,1,8,4,1,8,50,0,95214455641,6.1853,614590965.3,1.6541,31.7652,1404.0888,517.0701,6.4461,0,0,0,12383.98239
1,1,1,32.946925,94.9152,32,1,0,0,0,0,0,1,8,4,1,8,55,0,94151972164,6.7448,614183128.7,1.8424,29.8391,1518.6432,527.1508,5.8368,0,0,0,11940.89042
1,1,1,33.29100625,101.9744875,32,1,0,0,0,0,0,1,8,4,1,8,60,0,92811545126,7.4151,613837591,2.0006,32.0738,1631.5918,532.6561,5.2386,0,0,0,11337.62905
1,1,1,34.06606875,108.8885688,32,1,0,0,0,0,0,1,8,4,1,8,65,0,89225138207,8.0656,612953446.7,2.1523,31.9821,1742.2171,545.0571,4.6458,0,0,0,10626.21848
1,1,1,35.024175,118.818325,32,1,0,0,0,0,0,1,8,4,1,8,70,0,85496350203,8.9125,612557024.9,2.3765,33.3006,1901.0932,560.3868,4.0063,0,0,0,9861.427324
1,1,1,35.189325,128.0658938,32,1,0,0,0,0,0,1,8,4,1,8,75,0,85097624378,9.4027,612310285.4,2.5859,35.2732,2049.0543,563.0292,3.805,0,0,0,9938.977718
1,1,1,35.889125,137.648475,32,1,0,0,0,0,0,1,8,4,1,8,80,0,83300567137,10.2198,611829137.9,2.7323,35.7018,2202.3756,574.226,3.4045,0,0,0,9452.940147
1,1,1,35.87106875,136.4548188,32,1,0,0,0,0,0,1,8,4,1,8,85,0,80256339732,9.8842,611889502.7,2.7748,35.4803,2183.2771,573.9371,3.4046,0,0,0,9387.211465
1,1,1,35.68161875,138.4908375,32,1,0,0,0,0,0,1,8,4,1,8,90,0,80729250939,9.982,611778421.2,2.7908,36.8959,2215.8534,570.9059,3.4044,0,0,0,9487.243361
1,1,1,36.23435,141.5910125,32,1,0,0,0,0,0,1,8,4,1,8,95,0,80848241520,10.5391,611753536.4,2.7991,37.2215,2265.4562,579.7496,3.204,0,0,0,9116.039383
1,1,1,35.8758625,139.6925563,32,1,0,0,0,0,0,1,8,4,1,8,100,0,81229708137,10.1996,611865168.6,2.8,34.9296,2235.0809,574.0138,3.4042,0,0,0,9562.720178
1,1,1,32.1843125,87.9968625,32,1,0,0,0,0,0,1,8,8,1,8,50,0,1.02E+11,6.399,613340013.3,1.6844,31.4637,1407.9498,514.949,6.6478,0,0,0,12783.04664
1,1,1,32.60425,95.66924375,32,1,0,0,0,0,0,1,8,8,1,8,55,0,1.05E+11,7.0175,613434312.8,1.873,29.8899,1530.7079,521.668,6.2182,0,0,0,12762.08382
1,1,1,32.95535,103.74275,32,1,0,0,0,0,0,1,8,8,1,8,60,0,1.06E+11,7.84,613584597.3,2.0724,32.2699,1659.884,527.2856,5.6279,0,0,0,12309.17179
1,1,1,33.6290625,111.6752688,32,1,0,0,0,0,0,1,8,8,1,8,65,0,99971030424,8.3385,612494623.7,2.1917,32.582,1786.8043,538.065,5.0069,0,0,0,11640.3881
1,1,1,34.22935625,121.742075,32,1,0,0,0,0,0,1,8,8,1,8,70,0,97944696708,9.282,612487842.4,2.4718,33.608,1947.8732,547.6697,4.4071,0,0,0,10998.10711
1,1,1,35.14609375,132.341525,32,1,0,0,0,0,0,1,8,8,1,8,75,0,92428807335,10.1455,611890297,2.6441,35.7547,2117.4644,562.3375,3.805,0,0,0,10196.64623
1,1,1,35.45230625,139.20155,32,1,0,0,0,0,0,1,8,8,1,8,80,0,90859058888,10.528,611312697.3,2.7665,35.646,2227.2248,567.2369,3.6046,0,0,0,10072.91664
1,1,1,35.41795,137.9963188,32,1,0,0,0,0,0,1,8,8,1,8,85,0,87362285108,10.1599,611333014.5,2.7875,35.3829,2207.9411,566.6872,3.6047,0,0,0,10001.70263
1,1,1,35.2789375,139.5660125,32,1,0,0,0,0,0,1,8,8,1,8,90,0,87271922891,10.1495,611404931.3,2.7981,36.7365,2233.0562,564.463,3.6045,0,0,0,10083.65796
1,1,1,35.18298125,139.2012188,32,1,0,0,0,0,0,1,8,8,1,8,95,0,87541010367,10.2181,611187146.4,2.8,36.8895,2227.2195,562.9277,3.6046,0,0,0,10057.3646
1,1,1,35.35890625,139.3384313,32,1,0,0,0,0,0,1,8,8,1,8,100,0,87667607799,10.3073,611336627.3,2.8,35.4383,2229.4149,565.7425,3.6049,0,0,0,10076.26291
1,1,1,31.79925625,89.56674375,32,1,0,0,0,0,0,1,8,16,1,8,50,0,1.16E+11,6.6656,612989025,1.7444,31.6907,1433.0679,508.7881,7.2256,0,0,0,14031.07471
1,1,1,32.273975,96.80899375,32,1,0,0,0,0,0,1,8,16,1,8,55,0,1.19E+11,7.3002,613188260.6,1.9217,30.1337,1548.9439,516.3836,6.8384,0,0,0,14123.53558
1,1,1,32.5295125,103.9664375,32,1,0,0,0,0,0,1,8,16,1,8,60,0,1.12E+11,7.84,612495834.1,2.0875,32.0669,1663.463,520.4722,6.0249,0,0,0,13157.99119
1,1,1,32.7807375,112.9382188,32,1,0,0,0,0,0,1,8,16,1,8,65,0,1.18E+11,8.4578,612906749.5,2.2643,32.7432,1807.0115,524.4918,5.8087,0,0,0,13543.00322
1,1,1,33.54035625,124.1691188,32,1,0,0,0,0,0,1,8,16,1,8,70,0,1.15E+11,9.5679,612492444.1,2.5071,33.9702,1986.7059,536.6457,5.0076,0,0,0,12635.93547
1,1,1,34.11575625,134.4886188,32,1,0,0,0,0,0,1,8,16,1,8,75,0,1.09E+11,10.2992,612074698.3,2.6702,35.894,2151.8179,545.8521,4.4057,0,0,0,11885.12472
1,1,1,34.82984375,140.0111063,32,1,0,0,0,0,0,1,8,16,1,8,80,0,1.03E+11,10.7175,611622340.9,2.775,35.9141,2240.1777,557.2775,4.0051,0,0,0,11204.08782
1,1,1,34.788925,141.5288875,32,1,0,0,0,0,0,1,8,16,1,8,85,0,1.03E+11,10.7518,611451714.7,2.7916,35.6894,2264.4622,556.6228,4.0051,0,0,0,11298.72753
1,1,1,34.6850875,142.2696063,32,1,0,0,0,0,0,1,8,16,1,8,90,0,1.03E+11,10.7352,611580574.9,2.7986,37.1462,2276.3137,554.9614,4.0051,0,0,0,11339.5399
1,1,1,34.65854375,142.2546688,32,1,0,0,0,0,0,1,8,16,1,8,95,0,1.03E+11,10.7859,611636853.1,2.8,37.3385,2276.0747,554.5367,4.005,0,0,0,11336.59866
1,1,1,34.71865625,142.332925,32,1,0,0,0,0,0,1,8,16,1,8,100,0,1.03E+11,10.7782,611604976.8,2.8,36.0458,2277.3268,555.4985,4.0051,0,0,0,11345.74861
1,1,1,30.88548125,92.10883125,32,1,0,0,0,0,0,1,8,32,1,8,50,0,1.61E+11,6.9683,614831913.4,1.8329,32.2682,1473.7413,494.1677,9.6292,0,0,0,18949.38934
1,1,1,31.49259375,99.92093125,32,1,0,0,0,0,0,1,8,32,1,8,55,0,1.60E+11,7.7229,614476279.2,2.0328,30.7631,1598.7349,503.8815,8.6422,0,0,0,18171.23145
1,1,1,31.2970875,106.9804438,32,1,0,0,0,0,0,1,8,32,1,8,60,0,1.68E+11,8.1874,615019688.9,2.1896,33.0401,1711.6871,500.7534,8.6229,0,0,0,19077.65319
1,1,1,31.7207125,116.919125,32,1,0,0,0,0,0,1,8,32,1,8,65,0,1.68E+11,8.9687,614867345.5,2.3677,33.3055,1870.706,507.5314,7.8311,0,0,0,18624.2149
1,1,1,32.2640125,127.3410938,32,1,0,0,0,0,0,1,8,32,1,8,70,0,1.60E+11,9.8226,614361094.8,2.5621,34.4221,2037.4575,516.2242,6.8087,0,0,0,17387.25259
1,1,1,32.570025,135.8427063,32,1,0,0,0,0,0,1,8,32,1,8,75,0,1.47E+11,10.2161,613635615.3,2.7229,36.4388,2173.4833,521.1204,6.0075,0,0,0,16187.83173
